Instituto Nacional para el Federalismo y el Desarrollo Municipal

Base de datos de Presidentas y Presidentes Municipales 

estado,municipio,id_estado,id_municipio,cve_inegi,nombre,ap_paterno,ap_materno,sexo,partido,integrantes,descripcion,pdo_gob_ini,pdo_gob_fin,direccion,pag_web,cve_lada,telefono,total_pob,hombres,mujeres
"Sonora","Alamos","26","3","26003","VÕCTOR MANUEL  ","BALDERRAMA","C¡RDENAS","H","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-16","2024-09-15","PRESIDENCIA MUNICIPAL AV. JUAREZ S/N, COL. CENTRO, ALAMOS, SON. C.P. 85760","http://alamos.gob.mx/","647","428-02-28","24976","12909","12067"
"Sonora","Altar","26","4","26004","LUIS ¡NGEL  ","VALENZUELA","MENDIVIL","H","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPAL ZARAGOZA Y DR. GODINEZ # 3, ALTAR, SON. C.P. 83750","http://www.altar.gob.mx","637","374-00-39","9492","4712","4780"
"Sonora","Arivechi","26","5","26005","FRANCISCO  ","FLORES","ROBLES","H","PT","","PARTIDO DEL TRABAJO ","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. COLOSIO # 20, COL. CENTRO, ARIVECHI, SON. C.P. 85680","http://","634","343-04-99","1177","594","583"
"Sonora","Arizpe","26","6","26006","ALMA ISELA  ","MEDINA","MALDONADO","M","MORENA","","MORENA","2021-09-16","2024-09-15","PRESIDENCIA MUNICIPAL CORELLA Y URREA # 59, COL. CENTRO, ARIZPE, SON. C.P. 84642","http://www.arizpe.gob.mx/","634","341-00-17","2788","1446","1342"
"Sonora","Atil","26","7","26007","YOLANDA  ","CASTA—EDA","QUEZADA","M","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-16","2024-09-15","PALACIO MUNICIPAL DOMICILIO CONOCIDO, ATIL, SON. C.P. 83601","http://","637","373-60-02","626","310","316"
"Sonora","BacadÈhuachi","26","8","26008","LUIS ALFONSO  ","SIERRA","VILLAESCUSA","H","PT","","PARTIDO DEL TRABAJO ","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. MIGUEL ALEMAN S/N, BACADEHUACHI, SON. C.P. 84531","http://","634","346 80 55","979","522","457"
"Sonora","Bacanora","26","9","26009","BELISARIO  ","PACHECO","GALINDO","H","PAN","","PARTIDO ACCI”N NACIONAL ","2021-09-16","2024-09-15","PALACIO MUNICIPAL DOMICILIO CONOCIDO, BACANORA, SON. C.P. 85601","http://","634","101 10 01","759","390","369"
"Sonora","Bacerac","26","10","26010","DANIEL ANGEL  ","MEDINA","VALDEZ","H","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-16","2024-09-15","PALACIO MUNICIPAL PLAZA 5 DE MAYO, BACERAC, SON. C.P. 84380","http://","634","341-55-56 (FAX)","1221","603","618"
"Sonora","Bacoachi","26","11","26011","ROSENDO  ","L”PEZ","D¡VALOS","H","PRD","","PARTIDO DE LA REVOLUCI”N DEMOCR¡ÅTICA","2021-09-16","2024-09-15","PALACIO MUNICIPAL CALLE CENTRAL LUIS DONALDO COLOSIO # 5, C.P. 84680","http://www.bacoachi.gob.mx/","645","334 50 87, 334 50 48","1475","750","725"
"Sonora","B·cum","26","12","26012","SERGE  ","ENRIQUEZ","TOLANO","H","RSP","","REDES SOCIALES PROGRESISTAS","2021-09-16","2024-09-15","PALACIO MUNICIPAL BELIZARIO DOMINGUEZ Y BLVD. FELIX VALDEZ, BACUM, SON. C.P. 85001","http://www.bacum.gob.mx/","644","4-33-06-77","23151","11784","11367"
"Sonora","Ban·michi","26","13","26013","JES⁄S HEBERTO  ","CORELLA","YESCAS","H","PT","","PARTIDO DEL TRABAJO ","2021-09-16","2024-09-15","PALACIO MUNICIPAL MARTIRES DE 1906, BANAMICHI, SON. C.P. 84881","http://www.banamichi.gob.mx/","623","231 00 50","1825","924","901"
"Sonora","Bavi·cora","26","14","26014","ENRIQUE JAVIER  ","CEDANO","TIRADO","H","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPALCALLE EDUARDO W. VILLA # 10, COL. CENTRO, BAVIACORA, SON. CP. 84941","http://","623","233 51 31","3191","1662","1529"
"Sonora","Bavispe","26","15","26015","ADAM EDUARDO  ","LANGFORD","KEMSON","H","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-16","2024-09-15","PALACIO MUNICIPAL PLAZA HIDALGO S/N, BAVISPE, SON. C.P. 84360","http://www.bavispe.gob.mx","634","341-57-42","1169","618","551"
"Sonora","BenjamÌn Hill","26","16","26016","YESSICA YURIDIA  ","BARRAZA","CELAYA","M","PT","","PARTIDO DEL TRABAJO ","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. JUAREZ Y TERAN S/N, BENJAMIN HILL, SON. C.P. 83901","http://","641","325-00-54","4988","2483","2505"
"Sonora","Caborca","26","17","26017","ABRAHAM DAVID  ","MIER","NOGALES","H","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPAL OBREGON Y QUIROZ MORA CENTRO, H. CABORCA, SON. C.P. 83600","http://caborcasonora.gob.mx/","637","372-33-44 372 01 51","89122","44736","44386"
"Sonora","Cajeme","26","18","26018","CARLOS JAVIER  ","LAMARQUE","CANO","H","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPAL 5 DE FEBRERO ESQ. ALLENDE, C.P 85000, CIUDAD OBREGON, SON.","http://www.cajeme.gob.mx","644","410 51 00","436484","214601","221883"
"Sonora","Cananea","26","19","26019","EDUARDO  ","QUIROGA","JIM…NEZ","H","C.I.","","CANDIDATURA INDEPENDIENTE","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. JUAREZ Y 4TA. ESTE, COL. CENTRO, CANANEA, SON. CP. 84621","http://www.cananea.gob.mx","645","332-56-50","39451","19610","19841"
"Sonora","CarbÛ","26","20","26020","SYLVIA LENIKA  ","PLACENCIA","LEAL","M","PT","","PARTIDO DEL TRABAJO ","2021-09-16","2024-09-15","PALACIO MUNICIPAL OAXACA Y ZACATECAS, COL. CENTRO, CARBO, SON. CP. 83380","http://www.carbo.gob.mx","623","245-02-12","4946","2568","2378"
"Sonora","La Colorada","26","21","26021","MARCO ANTONIO  ","PLATT","ESCALANTE","H","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-16","2024-09-15","PALACIO MUNICIPAL MIGUEL HIDALGO S/N, LA COLORADA, SON. C.P. 85540","http://","662","23414159","1848","1020","828"
"Sonora","Cucurpe","26","22","26022","EDGAR AARON  ","PALOMINO","AYON","H","COAL.","PAN-PRD","COALICION ","2021-09-16","2024-09-15","PALACIO MUNICIPAL DOMICILIO CONOCIDO, CUCURPE, SON. C.P. 84660","http://www.cucurpe.gob.mx/","632","322 24 29","863","470","393"
"Sonora","Cumpas","26","23","26023","JUAN DIEGO  ","URÕAS","VARELA","H","PT","","PARTIDO DEL TRABAJO ","2021-09-16","2024-09-15","PALACIO MUNICIPAL LUIS DONALDO COLOSIO Y AVE. OBREGON S/N, CUMPAS, SON. C.P. 84500","http://www.cumpas.gob.mx/","634","346 00 39","5829","2965","2864"
"Sonora","Divisaderos","26","24","26024","JES⁄S MISAEL  ","ACU—A","ACU—A","H","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. COLOSIO # 94, COL. CENTRO, DIVISADEROS, SON. C.P. 84730","http://","634","24 32 001","753","394","359"
"Sonora","Empalme","26","25","26025","LUIS  ","FUENTES","AGUILAR","H","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. REVOLUCION Y NI—OS HEROES S/N, EMPALME, SON. C.P. 85330","http://www.empalme.gob.mx","622","132 37 66","51431","25968","25463"
"Sonora","Etchojoa","26","26","26026","JES⁄S TADEO  ","MENDIVIL","VALENZUELA","H","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPAL A. OBREGON ESQ. SUFRAGIO EFECTIVO NO REELECCION Y OBREGON, ETCHOJOA, SON. C.P. 85280","http://www.etchojoa.gob.mx/","647","425 02 39","61309","31308","30001"
"Sonora","Fronteras","26","27","26027","GUADALUPE  ","VALDEZ","SOLÕS","M","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-16","2024-09-15","PALACIO MUNICIPAL DR. SAMUEL OCA—A S/N, FRONTERAS, SON. C.P. 84320","http://","633","337 50 46 Y 47","9041","4580","4461"
"Sonora","Granados","26","28","26028","JOS… VINICIO  ","DURAZO","DURAZO","H","PMC","","PARTIDO MOVIMIENTO CIUDADANO","2021-09-16","2024-09-15","PALACIO MUNICIPAL AVE. C Y NI?OS HEROES, GRANADOS, SONORA","http://","634","343-50-10","1009","524","485"
"Sonora","Guaymas","26","29","26029","KARLA  ","C”RDOVA","GONZ¡LEZ","M","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. SERDAN # 150, COL. CENTRO, GUAYMAS, SON. C.P. 85400","http://www.guaymas.gob.mx","622","224 04 00","156863","77987","78876"
"Sonora","Hermosillo","26","30","26030","ANTONIO FRANCISCO ","ASTIAZAR¡N","GUTIERREZ","H","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-16","2024-09-15","PALACIO MUNICIPAL BLVD. COMONFORT E HIDALGO, COL. CENTENARIO, HERMOSILLO, SON. C.P. 83290","http://www.hermosillo.gob.mx","662","289-3001-289-3000","936263","467490","468773"
"Sonora","Huachinera","26","31","26031","MAVIDENIA  ","RAMOS","HOLGUÕN","M","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-16","2024-09-15","PALACIO MUNICIPAL PLAZA MORELOS # 1, COL. CENTRO, HUACHINERA, SON. C.P. 84400","http://","634","341-50-44","1186","607","579"
"Sonora","Hu·sabas","26","32","26032","JES⁄S ALBERTO  ","URQUIJO","RAMÕREZ","H","PNASON","","PARTIDO NUEVA ALIANZA SONORA","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. AMPARO MORENO # 25, HUASABAS, SON. C.P. 84530","http://","634","343-52-02","888","467","421"
"Sonora","Huatabampo","26","33","26033","JUAN JES⁄S  ","FLORES","MENDOZA","H","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPAL MADERO Y CONSTITUCION, HUATABAMPO, SON. C.P. 85900","http://www.huatabampo.gob.mx","647","426-05-36","77682","39417","38265"
"Sonora","HuÈpac","26","34","26034","MARÕA ELOINA  ","LUGO","M…NDEZ","M","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-16","2024-09-15","PALACIO MUNICIPAL CALLE HIDALGO # 3, HUEPAC, SON. C.P. 84860","http://","623","231 51 10","943","494","449"
"Sonora","Imuris","26","35","26035","JES⁄S LEONARDO  ","GARCÕA","ACEDO","H","PRI","","PARTIDO REVOLUCIONARIO INSTITUCIONAL ","2021-09-16","2024-09-15","PALACIO MUNICIPAL CALLE OBREGON # 39, CENTRO IMURIS, SON. CP. 84120","http://","632","326 02 00","12536","6401","6135"
"Sonora","Magdalena","26","36","26036","OMAR  ","ORTEZ","GUERRERO","H","C.I.","","CANDIDATURA INDEPENDIENTE","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. OBREGON Y MATAMOROS, MAGDALENA DE KINO, SON. C.P. 84160","http://www.magdalenadekino.gob.mx/","632","32 236 11","33049","16230","16819"
"Sonora","Mazat·n","26","37","26037","RAM”N ROGELIO  ","ESQUER","G¡LVEZ","H","PMC","","PARTIDO MOVIMIENTO CIUDADANO","2021-09-16","2024-09-15","PALACIO MUNICIPAL MORELIA S/N, MAZATAN, SON. C.P. 85560","http://","623","231-80-49","1101","594","507"
"Sonora","Moctezuma","26","38","26038","JOS… ALFREDO  ","QUIJADA","M¡RQUEZ","H","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPAL PLAZA JUAREZ # 2, MOCTEZUMA, SON. C.P. 84561","http://","634","243-05-06","5173","2543","2630"
"Sonora","Naco","26","39","26039","JOS… LORENZO  ","VILLEGAS","V¡ZQUEZ","H","PAN","","PARTIDO ACCI”N NACIONAL ","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. FRANCISCO I. MADERO S/N, NACO, SON. C.P. 84180","http://","633","334-02-36","5774","2897","2877"
"Sonora","N·cori Chico","26","40","26040","JORGE LUIS  ","PORTILLO","ARVIZU","H","PMC","","PARTIDO MOVIMIENTO CIUDADANO","2021-09-16","2024-09-15","PALACIO MUNICIPAL CALLE 8 JUAREZ E HIDALGO, COL. CENTRO, NACORI CHICO, SON. C.P. 84440","http://","634","346-50-12","1531","808","723"
"Sonora","Nacozari de GarcÌa","26","41","26041","PEDRO  ","MORGHEN","RIVERA","H","C.I.","","CANDIDATURA INDEPENDIENTE","2021-09-16","2024-09-15","PALACIO MUNICIPAL PLAZA JESUS GARCIA # 2, NACOZARI DE GARCIA, SON. C.P. 84341","http://www.nacozari.gob.mx/","634","342-02-06 EXT 103","14369","7274","7095"
"Sonora","Navojoa","26","42","26042","MARIO MARTÕN  ","MARTÕNEZ","BOJORQUEZ","H","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPAL NO REELECION Y PLAZA 5 DE MAYO, NAVOJOA, SON. C.P. 85800","http://www.navojoa.gob.mx","642","425-63-02","164387","81264","83123"
"Sonora","Nogales","26","43","26043","JUAN FRANCISCO  ","GIM","NOGALES","H","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. OBREGON # 339 Y DR. FLORES GUERRA, NOGALES, SON. C.P. 84000","http://","631","162 50 03","264782","132260","132522"
"Sonora","”navas","26","44","26044","VER”NICA  ","VALENZUELA","AVIL…S","M","PMC","","PARTIDO MOVIMIENTO CIUDADANO","2021-09-16","2024-09-15","PALACIO MUNICIPAL DOMICILIO CONOCIDO ONAVAS, SONORA, C.P. 85740","http://","623","2120249 EXT 103","365","184","181"
"Sonora","Opodepe","26","45","26045","LORENZO FAVIAN  ","SANTA MARÕA","BROCKMAN","H","PT","","PARTIDO DEL TRABAJO ","2021-09-16","2024-09-15","PALACIO MUNICIPAL CALLE ASUNCION Y SONORA S/N, COL. CENTRO, OPODEPE, SON. C.P. 84800","http://","200","662 3-70-34-34","2438","1325","1113"
"Sonora","Oquitoa","26","46","26046","LUZ IMELDA  ","ORTÕZ","GARCÕA","M","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-16","2024-09-15","PALACIO MUNICIPAL DOMICILIO CONOCIDO, OQUITOA, SON. C.P. 83601","http://www.oquitoa.gob.mx/","637","10 212 14","496","231","265"
"Sonora","Pitiquito","26","47","26047","JANETH  ","MAZ”N","GARCÕA","M","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPAL CALLE ZARAGOZA Y VICTOR ESTRELLA, COL. CENTRO, PITIQUITO, SON. C.P. 83960","http://","637","371-00-31","9122","4694","4428"
"Sonora","Puerto PeÒasco","26","48","26048","JORGE IV¡N  ","PIVAC","CARRILLO","H","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-16","2024-09-15","PALACIO MUNICIPAL BLVD. B. JUAREZ Y BLVD. FREMONT S/N, COL. CENTRO, PUERTO PE—ASCO, SON. C.P. 83550","http://","638","108-22-23 pscia 1","62689","31636","31053"
"Sonora","Quiriego","26","49","26049","JUAN IGNACIO  ","ZAZUETA","RUIZ","H","RSP","","REDES SOCIALES PROGRESISTAS","2021-09-16","2024-09-15","PALACIO MUNICIPAL DOMICILIO CONOCIDO, QUIRIEGO, SON. C.P. 85720","http://","647","424-10-88","3090","1618","1472"
"Sonora","RayÛn","26","50","26050","ALEJANDRO LUIS  ","GRIJALVA","ROBLES","H","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. OBREGON # 4, RAYON, SON. C.P. 84980","http://www.rayonsonora.gob.mx/","623","232-08-67","1496","809","687"
"Sonora","Rosario","26","51","26051","GERARDO  ","MENDÕVIL","VALENZUELA","H","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-16","2024-09-15","PALACIO MUNICIPAL CALLE OBREGON E/CAMPANA Y NO REELLECCION, ROSARIO TESOPACO, SON. C.P. 85700","http://","647","428 06 53","4830","2484","2346"
"Sonora","Sahuaripa","26","52","26052","LUIS CARLOS  ","GALINDO","DUARTE","H","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-16","2024-09-15","PRESIDENCIA MUNICIPAL HIDALGO Y AV. RAFAEL MENESES, SAHUARIPA, SON. C.P. 85600","http://","634","343 02 18","5257","2719","2538"
"Sonora","San Felipe de Jes˙s","26","53","26053","JES⁄S ALBERTO  ","BALLESTEROS","QUIROGA","H","PMC","","PARTIDO MOVIMIENTO CIUDADANO","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. LIBERTAD # 3, SAN FELIPE DE JESUS, SON. C.P. 84960","http://","623","233-02-41","369","201","168"
"Sonora","San Javier","26","54","26054","ROSA MARÕA  ","ENCINAS","CORNEJO","M","MORENA","","MORENA","2021-09-16","2024-09-15","CALLE DR. GREGORIO DOMICILIO CONOCIDO, SAN JAVIER, SON. C.P. 85620","http://","","212 02 27 ext 104","537","294","243"
"Sonora","San Luis RÌo Colorado","26","55","26055","SANTOS  ","GONZ¡LEZ","YESCAS","H","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. JUAREZ Y CALLE CUARTA, SAN LUIS RIO COLORADO, SON. C.P. 83449","http://www.sanluisrc.gob.mx/sanluis/","653","536-66-00, 536-66-04","199021","100552","98469"
"Sonora","San Miguel de Horcasitas","26","56","26056","JOAQUÕN  ","MUNGUÕA","CORONADO","H","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-16","2024-09-15","PALACIO MUNICIPAL REFORMA # 28 ESQ. MINA CENTRO SAN MIGUEL DE HORCASITAS, SON. CP. 83360","http://","662","623 212 8254","10729","5607","5122"
"Sonora","San Pedro de la Cueva","26","57","26057","RAM”N ¡NGEL  ","NORIEGA","FIGUEROA","H","PNASON","","PARTIDO NUEVA ALIANZA SONORA","2021-09-16","2024-09-15","PALACIO MUNICIPAL DOMICILIO CONOCIDO, SAN PEDRO DE LA CUEVA, SON. CP. 84700","http://www.sanpedrodelacueva.gob.mx/","623","232-13-47","1458","793","665"
"Sonora","Santa Ana","26","58","26058","FRANCISCO  ","AVECHUCO","Z…REGA","H","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. SERNA Y ZARAGOZA S/N SANTA ANA, SON. CP. 84600","http://www.santaana.gob.mx/","641","324-15-80 EXT 102","16203","7989","8214"
"Sonora","Santa Cruz","26","59","26059","REN…  ","PERALTA","TORRES","H","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. LOPEZ MATEOS #5, ESQ. 5 DE FEBRERO, COL. CENTRO, SANTA CRUZ, SON. CP. 84140","http://","645","332-66-10","1835","962","873"
"Sonora","S·ric","26","60","26060","LUIS OSVALDO  ","PARRA","SOTO","H","RSP","","REDES SOCIALES PROGRESISTAS","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. INDEPENDENCIA # 52 SARIC, SON. CP. 83860","http://www.saric.gob.mx/","637","-","2058","1079","979"
"Sonora","Soyopa","26","61","26061","EFRAÕN  ","MORENO","MIRANDA","H","PAN","","PARTIDO ACCI”N NACIONAL ","2021-09-16","2024-09-15","PALACIO MUNICIPAL BENITO JUAREZ # 83, CENTRO SOYOPA, SON. CP. 85640","http://www.soyopa.gob.mx/","623","-","1368","769","599"
"Sonora","Suaqui Grande","26","62","26062","CARLOS ARMANDO  ","CARRILLO","DUARTE","H","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPAL DOMICILIO CONOCIDO SUAQUI GRANDE, SON. CP. 85580","http://","634","101-00-63","1114","601","513"
"Sonora","Tepache","26","63","26063","ARAVEA  ","GARCÕA","QUIJADA","M","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. MIGUEL ALEMAN E HIDALGO # 1021 LA COLMENA TEPACHE, SON. CP. 84750","http://www.tepache.gob.mx/","634","342-81-11","1178","621","557"
"Sonora","Trincheras","26","64","26064","MANUELA  ","DUARTE","L”PEZ","M","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-16","2024-09-15","PALACIO MUNICIPALAV. HERMENEGILDO GALEANA Y ZARAGOZA S/N, TRINCHERAS, SON. CP. 83930","http://","641","325-60-22","1381","739","642"
"Sonora","Tubutama","26","65","26065","ELVIA YURIDIA  ","MOLLINEDO","URÕAS","M","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPAL CALLE SAN BLAS $# 5, COL. CENTRO, TUBUTAMA, SON. CP. 83800","http://www.tubutama.gob.mx/","637","373-70-00","1473","783","690"
"Sonora","Ures","26","66","26066","JOS… MANUEL  ","VALENZUELA","SALCIDO","H","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. IGNACIO ZARAGOZA # 1 COL. NICOLAS BRAVO, CENTRO URES, SON. CP. 84900","http://www.ures.gob.mx/","623","232-00-50","8548","4451","4097"
"Sonora","Villa Hidalgo","26","67","26067","FRANCISCO JAVIER  ","CAMPA","DURAZO","H","PMC","","PARTIDO MOVIMIENTO CIUDADANO","2021-09-16","2024-09-15","PALACIO MUNICIPAL AV. JOSE MARIA MORELOS Y NICOLAS BRAVO # 42, COL. CENTRO, VILLA HIDALGO, SON. CP. 84580","http://https","634","3-44-01-13","1429","748","681"
"Sonora","Villa Pesqueira","26","68","26068","MIGUEL OVED ROBINSON  ","BOURS","DEL CASTILLO ","H","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPAL DOMICILIO CONOCIDO, FRENTE A LA PLAZA, CENTRO VILLA PESQUEIRA, SON. CP. 84770","http://","623","212-00-48","1043","592","451"
"Sonora","YÈcora","26","69","26069","YADIRA  ","ESPINOZA","M…NDEZ","M","COAL.","PAN-PRI-PRD","COALICI”N","2021-09-16","2024-09-15","PALACIO MUNICIPAL CALLE CAJEME ESQ. AV. JUAREZ YECORA, SON. CP. 85780","http://","623","231-92-81","4793","2415","2378"
"Sonora","General Plutarco ElÌas Calles","26","70","26070","LUIS ENRIQUE  ","VALDEZ","REYES","H","MORENA","","MORENA","2021-09-16","2024-09-15","PALACIO MUNICIPAL PROFRA. PETRA SANTOS ORTIZ Y CARRETERA A PUERTO PE","http://www.sonoyta.gob.mx/","651","512-11-72","13627","6727","6900"
"Sonora","Benito Ju·rez","26","71","26071","FLORENTINO  ","JUSACAMEA","VALENCIA","H","MORENA","","MORENA","2021-09-16","2024-09-15","PRESIDENCIA MUNICIPAL CALLE PLUTARCO ELIAS CALLES S/N, CENTRO, C.P. 85294, BENITO JUAREZ, SON.","http://www.benitojuarezsonora.gob.mx/","643","4-35-02-65; 4-35-21-23","21692","10901","10791"
"Sonora","San Ignacio RÌo Muerto","26","72","26072","ABEL  ","GONZ¡LEZ","AMBRIZ","H","PT","","PARTIDO DEL TRABAJO ","2021-09-16","2024-09-15","PALACIO MUNICIPAL REFORMA FINAL ESTE S/N, COL. ARBOLEDA, SAN IGNACIO RIO MUERTO, SON. CP. 85515","http://www.sanignacioriomuerto.gob.mx/","643","43 401 79","14279","7342","6937"
"Tabasco","Balanc·n","27","1","27001","LUISA DEL CARMEN  ","CAMARA","CABRALES","M","MORENA","","MORENA","2021-10-05","2024-10-04","PRESIDENCIA MUNICIPAL MELCHOR OCAMPO Y NARCISO ROVIROSA S/N., BALANCAN, TAB. CP. 86930","http://www.balancan.gob.mx","934","(934) 344 0138","58524","29242","29282"
"Tabasco","C·rdenas","27","2","27002","MARIA ESTHER  ","ZAPATA","ZAPATA","M","MORENA","","MORENA","2021-10-05","2024-10-04","CALLE ERNESTO AGUIRRE COLORADO S/N, COL. PUEBLO NUEVO CARDENAS, TAB. CP. 86500","http://www.cardenas.gob.mx","937","(937) 32 27 647 123 4567","243229","118795","124434"
"Tabasco","Centla","27","3","27003","LLUVIA  ","SALAS","LOPEZ","M","MORENA","","MORENA","2021-10-05","2024-10-04","PRESIDENCIA MUNICIPAL CALLE JUAREZ ESQ. ALDAMA S/N CENTLA, TAB. CP. 86750","http://www.centla.gob.mx","913","9913320468","107731","53114","54617"
"Tabasco","Centro","27","4","27004","YOLANDA DEL CARMEN  ","OSUNA","HUERTA","M","MORENA","","MORENA","2021-10-05","2024-10-04","PRESIDENCIA MUNICIPAL PROLONG. PASEO TABASCO # 1401 TABASCO 2000 VILLAHERMOSA,TAB. CP. 86035","http://www.villahermosa.gob.mx","993","(993) 310 32 32","683607","330080","353527"
"Tabasco","Comalcalco","27","5","27005","GREGORIO EFRAIN  ","ESPADAS","MENDEZ","H","MORENA","","MORENA","2021-10-05","2024-10-04","PRESIDENCIA MUNICIPAL PLAZA JUAREZ S/N CENTRO COMALCALCO, TAB. CP. 86300","http://www.comalcalco.gob.mx/","933","(933)114 00 00","214877","105283","109594"
"Tabasco","Cunduac·n","27","6","27006","JESUS ABRAHAM  ","CANO","GONZALEZ","H","C.I.","","CANDIDATURA INDEPENDIENTE","2021-10-05","2024-10-04","PRESIDENCIA MUNICIPAL RUIZ DE LA PE","http://www.cunduacan.gob.mx","914","(914) 33 6 11 56","137257","67272","69985"
"Tabasco","Emiliano Zapata","27","7","27007","JOSE ARMIN  ","MARIN","SAURY","H","PVEM","","PARTIDO VERDE ECOLOGISTA DE M…XICO ","2021-10-05","2024-10-04","PRESIDENCIA MUNICIPAL GREGORIO MENDEZ Y A. OBREGON S/N, E. ZAPATA, TAB. CP. 86990","http://emilianozapatatabasco.gob.mx/","934","(934) 344 0138","32181","15453","16728"
"Tabasco","Huimanguillo","27","8","27008","OSCAR  ","FERRER","ABALOS","H","MORENA","","MORENA","2021-10-05","2024-10-04","PRESIDENCIA MUNICIPAL AV. JUAREZ S/N HUIMANGUILLO, TAB. CP. 86400","http://www.huimanguillo.gob.mx","917","(937) 37 503 15; (917) 375 0091","190885","93910","96975"
"Tabasco","Jalapa","27","9","27009","FERNANDO EMILIO  ","PRIEGO","ZURITA","H","MORENA","","MORENA","2021-10-05","2024-10-04","PRESIDENCIA MUNICIPAL CALLE PINO SUAREZ ESQ. M. HIDALGO S/N, JALAPA, TAB. CP. 86850","http://www.jalapatabasco.gob.mx/","932","9323630383","37749","18879","18870"
"Tabasco","Jalpa de MÈndez","27","10","27010","NURIS  ","LOPEZ","SANCHEZ","M","MORENA","","MORENA","2021-10-05","2024-10-04","PRESIDENCIA MUNICIPAL PLAZA HIDALGO NUM. 1 JALPA DE MENDEZ, TAB. CP. 86200","http://www.jalpademendez.gob.mx/","914","9143371287","91185","44913","46272"
"Tabasco","Jonuta","27","11","27011","ERIC ROBERT  ","GARRIDO","ARGAEZ","H","MORENA","","MORENA","2021-10-05","2024-10-04","PRESIDENCIA MUNICIPAL HIDALGO NO. 415 ESQ. ALVARO OBREGON JONUTA, TAB. CP. 86781","http://www.jonuta.gob.mx/","913","(913) 36-7-01-23","30798","15454","15344"
"Tabasco","Macuspana","27","12","27012","JULIO ERNESTO  ","GUTIERREZ","BOCANEGRA","H","MORENA","","MORENA","2021-10-05","2024-10-04","PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION S/N MACUSPANA, TAB. CP. 86700","http://www.macuspana.gob.mx","936","(936)3628010 y 3628011","158601","77531","81070"
